Member Name,Primary Domain,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Title,Principal Investigator,Co-Investigators,Total Amount
"Kovacs, Michael","Medicine","1998","2002","Grants","Funded","False","False","Co-Applicant","Extended low-intensity anticoagulation for idiopathic venous thromboembolism","","Kearon MC, Gent M, Ginsberg J, Wells PS, Anderson DR, Julian J.","$32,650,986.00"
"Kovacs, Michael","Medicine","2000","2002","Grants","Funded","False","False","Principal Site Investigator","Chimetric Anti-CD20 monoclonal antibody (Rituximab) in remission induction and maintenance treatment of relapsed follicular Non-Hodgkin's Lymphoma: A phase III randomized clinical trial NCIC CTG LY.7 (EORTC 20981)","","","$28,256,761.00"
"Kovacs, Michael","Medicine","1999","2000","Grants","Funded","False","False","Principal Site Investigator","A Phase II study of Flavopiridol (HMR 1275; NSC 649890) in patients with untreated or relapsed mantle cell lymphoma","","","$74,094,811.00"
"Kovacs, Michael","Medicine","2002","2007","Grants","Funded","True","False","Co-Applicant","A Randomized Phase III Study of Thalidomide and Prednisone as Maintenance Therapy Following Autologous Stem Cell Transplant In patients with Multiple Myeloma (MY-10).","","","$72,921,576.00"
"Kovacs, Michael","Medicine","2001","2005","Grants","Funded","False","False","Co-Applicant","A cohort study evaluating the safety of a diagnostic strategy involving D-dimer and compression ultrasonography in patients with suspected recurrent deep vein thrombosis","","Bates SM, Crowther M, Demers C, Geerts W, Ginsberg J, Julia J, Kahn S, Kearon C","$29,975,577.00"
"Kovacs, Michael","Medicine","2001","2004","Grants","Funded","False","False","Co-Applicant","Pulmonary embolism diagnosis study","","Anderson D, Wells P","$15,451,678.00"
"Kovacs, Michael","Medicine","2001","2005","Grants","Funded","False","False","Co-Applicant","Thrombophilia in Pregnancy Prophylaxis Study (TIPPS)","","Ginsberg J","$14,172,385.00"
"Kovacs, Michael","Medicine","2002","2004","Grants","Funded","False","False","Principal Site Investigator","A Phase II Study of Oral Fludarabine Phosphate in Patients with Previously Untreated B-Cell Chronic Lymphocytic Leukemia","","","$23,769,944.00"
"Kovacs, Michael","Medicine","2002","2004","Grants","Funded","False","False","Principal Applicant","A Phase II Study of ZD6474 in Patients with Relapsed Multiple Myeloma, IND.145","Kovacs M","","$32,836,819.00"
"Kovacs, Michael","Medicine","2002","2003","Grants","Funded","False","False","Co-Applicant","A Pilot Study to Assess the Feasibility of a Multicentre Trial Assessing Management of Asymptomatic Persons with a Thrombophilia.","","Wells P, Anderson DR, Kahn S, Crowther M, Rodger M.","$64,818,463.00"
"Kovacs, Michael","Medicine","2004/06","present","Clinical Trials","Funded","True","False","Co-Applicant","Compression stockings and COX-II Inhibitors to prevent post-thrombotic syndrome: The SOX trial.","Kovacs M","Kahn S,Wells P, Ginsberg J.","$67,693,203.00"
"Kovacs, Michael","Medicine","2003","2007","Grants","Funded","True","False","Principal Applicant","REVERSE-REcurrent VEnous thromboembolism Risk Stratification Evaluation: A study to develop a clinical prediction rule to predict low recurrence risk in patients with idiopathic venous thromboembolism.","Kovacs M","Rodger M, Anderson D, Kahn S, Wells P.","$23,959,390.00"
"Kovacs, Michael","Medicine","2003","2007","Grants","Funded","True","False","Co-Applicant","Association Study to Explore the Genetics of Elevated Levels of Factor VIII","Kovacs M","","$12,949,936.00"
"Kovacs, Michael","Medicine","2004","2008","Grants","Funded","True","False","Co-Applicant","Does low dose oral vitamin K reduce the risk of bleeding, without causing thrombosis, in patients with warfarin-associated coagulopathy: A randomized clinical trial.","Kovacs M","","$2,976,253.00"
"Kovacs, Michael","Medicine","2006","2014/03","Grants","Funded","True","False","Principal Applicant","A Double blind randomised control trial of post-operative low molecular weight heparin bridging therapy versus placebo bridging therapy for patients who are at high risk arterial thromboembolism (Periop 2)","Kovacs M","","$1,751,650.00"
"Kovacs, Michael","Medicine","2006","2011","Grants","Funded","True","False","Co-Applicant","Furthering Innovation in Thrombosis Research","Kovacs M","","$71,131,615.00"
"Mehta, Sanjay","Medicine","2005/07","2008/06","Grants","Funded","True","False","Principal Investigator","Microvascular endothelial cell injury in murine sepsis.","S Mehta","McCormack DG","$65,738,852.00"
"Mehta, Sanjay","Medicine","2005/07","2006/06","Grants","Funded","True","False","Principal Investigator","Effects of Neutrophil vs Macrophage iNOS in septic human endothelial cell injury.","S Mehta","McCormack DG","$40,514,352.00"
"Mehta, Sanjay","Medicine","2005/07","2010/06","Grants","Funded","True","False","Co-Applicant","Group Grant: Multiple organ dysfunction in the systemic inflammatory response syndrome.","","Kvietys P, Feng QP, Lewis JF, Veldhuizen R, Potter R, Mehta S, McCormack DG","$1,129,249.00"
"Mehta, Sanjay","Medicine","2005/07","2006/06","Grants","Funded","True","False","Principal Investigator","Direct assessment of role of iNOS in human pulmonary endothelial cell injury.","S Mehta","","$9,793,235.00"
"Mehta, Sanjay","Medicine","2006/01","2006/12","Grants","Funded","True","False","Principal Investigator","The specific effects of macrophage iNOS in murine septic lung injury.","S Mehta","","$45,739,753.00"
"Mehta, Sanjay","Medicine","2006/07","2007/06","Grants","Funded","True","False","Co-Principal Investigator","The specific effects of macrophage iNOS in murine septic lung injury (Kalamo Farley)","DG McCormack","S Mehta","$38,428,021.00"
"Mehta, Sanjay","Medicine","2006/07","2007/06","Grants","Funded","True","False","Principal Investigator","Mechanisms of cell-source specific effects of iNOS in septic human endothelial cell injury.","S Mehta","","$11,961,898.00"
"Mehta, Sanjay","Medicine","2008","2013","Grants","Funded","True","False","Principal Investigator","Complex Regulation of Microvascular Endothelial Cell Function in Sepsis.","S Mehta","","$23,137,477.00"
"Mehta, Sanjay","Medicine","2003/07","2004/06","Grants","Funded","False","False","Principal Investigator","The effects of nebulized doripenem vs tobramycin in a murine model of acute, severe Pseudomonas aeruginosa pneumonia.","S Mehta","","$36,866,352.00"
"Mehta, Sanjay","Medicine","2004/07","2006/06","Grants","Funded","False","False","Principal Investigator","Effects of cycling inhaled NO in a rat model of acute Pseudomonas aeruginosa pneumonia.","S Mehta","","$36,983,071.00"
"van Uum, Stanislaus","Medicine","2006/01","2007/01","Grants","Funded","True","False","Co-applicant","Acute Vascular Effects of Aldosterone","R Feldman","Stan van Uum","$3,069,427.00"
"van Uum, Stanislaus","Medicine","2006","2007","Grants","Funded","True","False","Co-applicant","Determinants of Adenylyl Cyclase-Mediated Vascular Responses","R Feldman","","$8,080,417.00"
"Kovacs, Michael","Medicine","2006","2009","Grants","Funded","True","False","Co-Applicant","Exercise Training for the Treatment of Post-thrombotic Syndrome: The EXPO Pilot Trial","","","$69,960,680.00"
"Kovacs, Michael","Medicine","2006","2007","Grants","Funded","True","False","Principal Site Investigator","C.M.1 – A phase IIb study of molecular responses to Imatinib at standard or increased doses for previously untreated patient with CML in chronic phase","Kovacs, M.","","$42,249,527.00"
"Kovacs, Michael","Medicine","2006","2007","Grants","Funded","True","False","Co-Applicant","MY-11 – A randomised Phase II dose finding study of Lenalidomide and melphalan in patients with previously untreated multiple myeloma.","Kovacs, M.","","$67,406,794.00"
"Kovacs, Michael","Medicine","2006","2012","Grants","Funded","True","False","Co-Applicant","The Thrombophilia in Pregnancy Prophylaxis Study","Kovacs, M.","","$29,542,457.00"
"Kovacs, Michael","Medicine","1992","1994","Grants","Funded","False","True","Principal Site Investigator","Efficacy and safety of an out-patient anticoagulant regimen consisting of a fixed dose of 1 mg/kg of enoxaparin administered subcutaneously twice daily with a standard in-patient anticoagulant regimen consisting of unfractionated heparin administered by continuous intravenous infusion: A randomized open-label study in patients with proximal deep vein thrombosis.","Kovacs, M.","","$34,050,730.00"
"Kovacs, Michael","Medicine","1992","1994","Grants","Funded","False","True","Principal Site Investigator","Comparative trial of Aredia versus placebo in the prevention of skeletal-related episodes in multiple myeloma patients with osteolytic lesions.","Kovacs, M.","","$40,666,182.00"
"Kovacs, Michael","Medicine","1993","1994","Grants","Funded","False","True","Principal Site Investigator","A multi-centre cohort study of the incidence of venous thromboembolism following initial enoxaparin thromboprophylaxis in patients who have undergone hip or knee arthroplasty.","Kovacs, M.","","$35,779,047.00"
"Kovacs, Michael","Medicine","1995","1996","Grants","Funded","False","True","Principal Site Investigator","Columbus Trial - A comparison of low molecular weight heparin with standard heparin in the treatment of patients with venous thromboembolism.","","","$58,431,452.00"
"Kovacs, Michael","Medicine","1995","2001","Grants","Funded","False","True","Principal Site Investigator","LAFIT Trial - Randomized Study of Long Term Warfarin or Placebo Following Three Months of Anticoagulation for a First Episode of Idiopathic Venous Thromboembolism","Kovacs, M.","","$25,144,850.00"
"Kovacs, Michael","Medicine","1996","1996","Grants","Funded","False","True","Principal Site Investigator","A Phase III Clinical Trial Evaluating the Safety and Efficacy of Technetium Tc 99m P280 in the Detection and Localization of Acute Venous Thrombosis by Gamma Scintigraphy Compared with Contrast Venography.","Kovacs, M.","","$41,252,390.00"
"Kovacs, Michael","Medicine","1996","1997","Grants","Funded","False","True","Principal Site Investigator","Clinical Evaluation of the Safety of EPREX* Sterile Solution (epoetin alfa) in the Treatment of Anemia in Cancer Patients.","Kovacs, M.","","$19,174,036.00"
"Kovacs, Michael","Medicine","1996","1997","Grants","Funded","False","True","Principal Site Investigator","Prevention of DVT in Spinal-Cord-Injured Patients, Multi-centre Trial.","Kovacs, M.","","$58,830,381.00"
"Kovacs, Michael","Medicine","1996","1997","Grants","Funded","False","True","Principal Site Investigator","A Phase II study of 2-Cd (leustatin) in previously treated patients with chronic lymphocytic leukemia (CLL)","Kovacs, M.","","$44,131,959.00"
"Kovacs, Michael","Medicine","1996","1997","Grants","Funded","False","True","Principal Site Investigator","Prospective multi-centre uncontrolled study to test the efficacy and safety of oral fludarabine phosphate in previously treated patients with B-cell","Kovacs, M.","","$70,718,123.00"
"Kovacs, Michael","Medicine","1997","1999","Grants","Funded","False","True","Principal Site Investigator","An open-label randomized study in elderly subjects with previously untreated acute myelogenous leukemia comparing treatment groups randomized to daunorubicin, cytarabine and PSC 833.","Kovacs, M.","","$60,562,297.00"
"Kovacs, Michael","Medicine","1997","1998","Grants","Funded","False","True","Principal Site Investigator","Efficacy & Safety of Tinzaparin vs. ASA in treatment of Acute Ischaemic Stroke","Kovacs, M.","","$57,107,559.00"
"Kovacs, Michael","Medicine","1997","1999","Grants","Funded","False","True","Principal Site Investigator","A phase 3 open label, randomized, controlled study in subjects with poor prognosis acute myelo-genous leukemia randomized to SDZ PSC 833 + cytarabine, mitoxantrone and etoposide (AME) or AME alone.","Kovacs, M.","","$50,755,013.00"
"Kovacs, Michael","Medicine","1997","1998","Grants","Funded","False","True","Principal Site Investigator","L1057-77: A phase 3 randomized, controlled trial evaluating the efficacy of Panretin? (ALRT1057; 9-cis-Retinoic Acid) capsules in patients with newly diagnosed acute promyelocytic leukaemia","Kovacs, M.","","$57,620,373.00"
"Kovacs, Michael","Medicine","1997","1999","Grants","Funded","False","True","Principal Site Investigator","A Phase II assessment of outpatient peri-procedure treatment with low molecular weight heparin for patients on warfarin and at risk for thrombo-embolic complications","Kovacs, M.","","$16,121,161.00"
"Kovacs, Michael","Medicine","1998","1999","Grants","Funded","False","True","Principal Site Investigator","A Phase III, Open-label multi-centre, randomized, comparative study of topotecan, Ara-C (TAG) versus Idarubicin, Ara-C (IDAG) in MDS patients with RAEB(High Risk), RAEB-t or in patients with AML from a preceding phase of MDS","Kovacs, M.","","$4,209,334.00"
"Kovacs, Michael","Medicine","1998","1999","Grants","Funded","False","True","Principal Site Investigator","A dose-ranging study of 99m Tc-labelled fibrin binding domain of fibronectin in patients with deep vein thrombosis","Kovacs, M.","","$53,666,966.00"
"Kovacs, Michael","Medicine","1999","2000","Grants","Funded","False","True","Principal Site Investigator","A randomized, phase II/III trial of SCH54031 PEG interferon alfa-Ib (PEG intron) vs intron in subjects with newly diagnosed CML","Kovacs, M.","","$34,013,934.00"
"Kovacs, Michael","Medicine","1998","2002","Grants","Funded","False","True","Principal Site Investigator","Randomized comparison of low molecular weight heparin v.s. oral warfarin therapy for long term anticoagulation in cancer patients with venous thromboembolism","Kovacs, M.","","$15,624,595.00"
"Kovacs, Michael","Medicine","1999","2000","Grants","Funded","False","True","Principal Site Investigator","Randomized comparison of low molecular weight heparin v.s. oral warfarin therapy for long term anticoagulation in cancer patients with venous thromboembolism","Kovacs, M.","","$57,864,689.00"
"Kovacs, Michael","Medicine","2000","2001","Grants","Funded","False","True","Principal Investigator","Randomized comparison of low molecular weight heparin v.s. oral warfarin therapy for long term anticoagulation in cancer patients with venous thromboembolism","Kovacs, M.","","$17,415,206.00"
"Kovacs, Michael","Medicine","2001","2002","Grants","Funded","False","True","Principal Investigator","Randomized comparison of low molecular weight heparin v.s. oral warfarin therapy for long term anticoagulation in cancer patients with venous thromboembolism","Kovacs, M.","","$58,125,363.00"
"Kovacs, Michael","Medicine","1998","1999","Grants","Funded","False","True","Principal Site Investigator","Protocol 10: A randomized double-blind, multi-centre comparison trial of i.v. zoledronate (4 mg or 8 mg) vs i.v. Aredia (90 mg), as an adjunct to standard therapies, in the treatment of multiple myeloma and breast cancer patients with cancer-related bone lesions","Kovacs, M.","","$51,394,680.00"
